working!!,3,2955,,働く！！
brave witches,3,2954,,ブレイブウィッチーズ
honkai gakuen,3,2949,"benghuai xueyuan,guns girl z,houkai gakuen",崩坏学园2
mon-musu quest!,3,2945,,もんむす・くえすと!
fate/samurai remnant,3,2939,,サムレム
gundam zz,3,2928,,機動戦士ガンダムZZ
the legend of luo xiaohei,3,2920,luo xiaohei zhanji,罗小黑战记
m.u.g.e.n,3,2883,,M.U.G.E.N
dragon ball (classic),3,2877,,ドラゴンボール
toji no miko,3,2871,katana maidens,刀使の巫女
yume nikki,3,2871,,ゆめにっき
my melody (series),3,2855,,マイメロディ
tales of the abyss,3,2855,,テイルズ・オブ・ジ・アビス
mob psycho 100,3,2853,,モブサイコ100
sword art online: alicization,3,2853,,アリシゼーション
aria (manga),3,2838,,アリア
girls' frontline neural cloud,3,2835,"neural cloud,project neural cloud",ニューラルクラウド
hidamari sketch,3,2812,,ひだまりスケッチ
breath of fire,3,2811,,ブレスオブファイア
berserk,3,2773,,ベルセルク
senpai ga uzai kouhai no hanashi,3,2773,,先輩がうざい後輩の話
final fantasy x,3,2761,,ファイナルファンタジーX
little red riding hood (fairy tale),3,2760,,赤ずきん
final fantasy iv,3,2759,,ファイナルファンタジーIV
kimi no koto ga dai dai dai dai daisuki na 100-nin no kanojo,3,2757,"hyakkano,the 100 girlfriends who really really really really really love you",君のことが大大大大大好きな100人の彼女
tales of symphonia,3,2755,,テイルズ・オブ・シンフォニア
dragon quest iv,3,2739,,ドラゴンクエスト4
sana channel,3,2738,,名取さな
atelier ryza 1,3,2720,,ライザのアトリエ
shantae (series),3,2706,,シャンティ
vedal ai,3,2704,,ネウロ様
tales of xillia,3,2702,,テイルズ・オブ・エクシリア
live a hero,3,2697,,ラブヒロ
seiken densetsu,3,2691,,聖剣伝説
blue lock,3,2691,,ブルーロック
hayate no gotoku!,3,2679,,ハヤテのごとく!
pokemon the series: xy,3,2664,"pokemon x and y (anime),pokemon xy (anime)",XY(アニポケ)
brown dust (series),3,2658,,棕色尘埃(系列)
trickcal,3,2645,,トリッカル
onmyoji,3,2642,,陰陽師(ゲーム)
fire emblem cipher,3,2629,,ファイアーエムブレム0
harry potter (series),3,2628,,ハリポタ
street fighter iv (series),3,2627,,ストリートファイターIV
superman (series),3,2627,,スーパーマン
tokidoki bosotto roshia-go de dereru tonari no alya-san,3,2625,"alya sometimes hides her feelings in russian,roshidere,the neighboring aarya-san who sometimes acts affectionate and murmuring in russian,tokidoki bosotto roshia-go de dereru tonari no arya-san",時々ボソッとロシア語でデレる隣のアーリャさん
mega man legends (series),3,2621,,ロックマンDASH
mahou shoujo ni akogarete,3,2616,"gushing over magical girls,looking up to magical girls",魔法少女にあこがれて
macross delta,3,2606,,マクロスΔ
new game!,3,2606,,ニューゲーム
di gi charat,3,2605,,デ・ジ・キャラット
dairoku ryouhei,3,2598,jaeger six,第六猟兵
dragon quest xi,3,2593,,ドラクエ11
durarara!!,3,2591,,デュラララ!!
final fantasy v,3,2590,,ファイナルファンタジーV
to love-ru darkness,3,2579,,ToLOVEるダークネス
saenai heroine no sodatekata,3,2577,,冴えない彼女の育てかた
brown dust 2,3,2570,,ブラダス2
rune factory,3,2566,,ルーンファクトリー
final fantasy tactics,3,2564,,ファイナルファンタジータクティクス
watashi ni tenshi ga maiorita!,3,2564,,私に天使が舞い降りた!
world of warcraft,3,2562,,ワールドオフウォークラフト
lawson,3,2547,,ローソン
teen titans,3,2547,,ティーンタイタンズ
uzaki-chan wa asobitai!,3,2547,,宇崎ちゃんは遊びたい!
elden ring nightreign,3,2545,,エルデンリング:ナイトレイン
star twinkle precure,3,2542,star twinkle pretty cure,スタートゥインクルプリキュア
microsoft windows,3,2524,,マイクロソフトウィンドウズ
choukou (alicesoft),3,2517,,超昂シリーズ
muv-luv alternative,3,2493,muvluv alternative,マブラヴオルタネイティヴ
mahou tsukai no yoru,3,2488,witch on the holy night,魔法使いの夜
shinryaku! ikamusume,3,2482,,侵略!イカ娘
.live,3,2477,,ドットライブ
mabinogi,3,2474,,マビノギ
coca-cola,3,2462,,コカ・コーラ
steins;gate 0,3,2459,,シュタインズゲートゼロ
godzilla (series),3,2457,,ゴジラ怪獣
adventure time,3,2456,"adventure time: elements,adventure time: islands,adventure time: stakes",アドベンチャー・タイム
fire emblem warriors: three hopes,3,2445,fire emblem: three hopes,ファイアーエムブレム無双風花雪月
cinderella girls gekijou,3,2441,,シンデレラガールズ劇場
ghost in the shell,3,2436,koukaku kidoutai,攻殻機動隊
tropical-rouge! precure,3,2428,"tropical-rouge! pretty cure,tropical-rouge precure,tropical-rouge pretty cure,tropical rouge precure,tropical rouge pretty cure",トロピカル〜ジュ!プリキュア
funamusea,3,2426,,海底囚人
dolphin wave,3,2425,,ドルフィンウェーブ
under night in-birth,3,2408,,アンダーナイトインヴァース
ijiranaide nagatoro-san,3,2403,,イジらないで、長瀞さん
nisemonogatari,3,2395,,偽物語
wild arms,3,2392,,ワイルドアームズ
idolmaster 2,3,2390,,アイドルマスター2
mega man battle network (series),3,2388,mega man battle network,ロックマンエグゼ
super sentai,3,2381,,スーパー戦隊シリーズ
trigun,3,2380,,トライガン
digimon adventure,3,2377,,デジモンアドベンチャー
castlevania (series),3,2376,castlevania,悪魔城ドラキュラ
kill me baby,3,2368,,キルミーベイベー
kirakira precure a la mode,3,2367,"kira kira pretty cure,kira kira pretty cure a la mode,kirakira pretty cure,kirakira pretty cure a la mode,pretty cure a la mode",キラキラ☆プリキュアアラモード
black lagoon,3,2363,,ブラックラグーン
dragon ball gt,3,2361,,ドラゴンボールGT
call of duty,3,2358,,コールオブデューティ
sword girls,3,2358,,ソードガールズ
sengoku basara,3,2357,,戦国BASARAシリーズ
dragon quest v,3,2356,,ドラゴンクエスト5
show by rock!!,3,2355,,SB69ファン創作
lord of the mysteries,3,2354,,诡秘之主
yuusha de aru,3,2353,,勇者であるシリーズ
touhou tag dream,3,2353,,夢の東方タッグ編
bishoujo senshi sailor moon s,3,2349,,美少女戦士セーラームーンスーパー
guilty crown,3,2347,,ギルティクラウン
gundam build fighters try,3,2346,,ガンダムビルドファイターズトライ
persona 5 the royal,3,2341,,ペルソナ5R
god eater,3,2340,,ゴッドイーター
chaos;child,3,2336,,カオスチャイルド
dengeki moeoh,3,2335,dengeki moeou,電撃萌王
saga,3,2331,,サガシリーズ
digimon card game,3,2327,,デジモンカードゲーム
hugtto! precure,3,2321,"hug it! pretty cure,hug it pretty cure,hugtto! pretty cure,hugtto pretty cure",HuGっと!プリキュア
delicious party precure,3,2309,delicious party pretty cure,デリシャスパーティ♡プリキュア
gundam unicorn,3,2308,,ガンダムUC
sakura taisen,3,2289,,サクラ大戦
silent hill (series),3,2287,silent hill,サイレントヒルシリーズ
embodiment of scarlet devil,3,2273,,東方紅魔郷
yuuki bakuhatsu bang bravern,3,2271,bang brave bang bravern,勇気爆発バーンブレイバーン
alchemy stars,3,2267,,白夜極光
super mario galaxy,3,2261,,スーパーマリオギャラクシー
randal's friends,3,2256,,ランフレン
minecraft youtube,3,2248,mcyt,美城云庭
utawarerumono (series),3,2247,utawarerumono,うたわれるもの
ryuu ga gotoku (series),3,2245,"like a dragon (series),ryuu ga gotoku",龍が如く
avengers (series),3,2242,,アベンジャーズ
air (visual novel),3,2241,,AIR(ゲーム)
fatal frame,3,2234,,零(ゲーム)
yu-gi-oh! arc-v,3,2231,yugioh arc-v,遊戯王ARC-V女性向け
dorohedoro,3,2224,,ドロヘドロ
melonbooks,3,2221,,メロンブックス
slam dunk (series),3,2217,,スラムダンク
idolmaster dearly stars,3,2217,,アイドルマスターディアリースターズ
dragon's crown,3,2212,,ドラゴンズクラウン
heaven's feel,3,2203,,天国の雰囲気
gensou suikoden,3,2198,,幻想水滸伝
tensei shitara slime datta ken,3,2194,"tensura,that time i got reincarnated as a slime",転生したらスライムだった件
karakai jouzu no takagi-san,3,2193,,からかい上手の高木さん
senran kagura shoujo-tachi no shin'ei,3,2192,,閃乱カグラ-少女達の真影-
keroro gunsou,3,2185,,ケロロ軍曹
kusuriya no hitorigoto,3,2184,the apothecary diaries,薬屋のひとりごと
hollow knight: silksong,3,2183,,
scott pilgrim (series),3,2179,,スコット・ピルグリム
kin-iro mosaic,3,2179,,きんいろモザイク
mahou girls precure!,3,2178,"maho girls pretty cure,maho girls pretty cure!,mahou girls pretty cure,mahou girls pretty cure!,mahou tsukai pretty cure,mahou tsukai pretty cure!,mahoutsukai pretty cure,mahoutsukai pretty cure!,witchy precure,witchy precure!,witchy pretty cure,witchy pretty cure!",魔法つかいプリキュア!
ano hi mita hana no namae wo bokutachi wa mada shiranai.,3,2176,,あの日見た花の名前を僕達はまだ知らない。
final fantasy xvi,3,2168,,ファイナルファンタジー16
waktaverse,3,2168,,ワクタバース
doraemon,3,2162,,ドラえもん
mickey mouse & friends,3,2162,,ミッキー&フレンズ
lovebrush chronicles,3,2159,for all time,時空の絵旅人
boku no kokoro no yabai yatsu,3,2159,the dangers in my heart,僕の心のヤバイやつ
tokyo revengers,3,2151,,東京リベンジャーズ
shiguang dailiren,3,2149,link click,时光代理人
final fantasy xv,3,2145,,ファイナルファンタジーXV
rance (series),3,2141,,ランスシリーズ
cinderella series,3,2138,,シンデレラシリーズ
fuwa fuwa cinnamoroll,3,2137,,ふわふわ♥シナモン
crisis core: final fantasy vii,3,2126,crisis core final fantasy vii,クライシスコア
counter:side,3,2114,counter side,カウンターサイド
duel masters,3,2113,,デュエル・マスターズ
hachigatsu no cinderella nine,3,2109,,八月のシンデレラナイン
va-11 hall-a,3,2108,,ヴァルハラ
dissidia final fantasy,3,2101,,ディシディア
goblin slayer!,3,2101,,ゴブリンスレイヤー
darker than black,3,2096,,黒の契約者
ryuuou no oshigoto!,3,2095,,りゅうおうのおしごと!
pokemon the series: diamond and pearl,3,2093,"pokemon diamond and pearl (anime),pokemon dppt (anime)",アニポケDP
deadpool (series),3,2081,,
pokemon platinum,3,2078,,ポケットモンスタープラチナ
galaxy angel,3,2077,,ギャラクシーエンジェル
magi the labyrinth of magic,3,2077,,マギ
sinoalice,3,2073,,シノアリス
gundam tekketsu no orphans,3,2072,,機動戦士ガンダム鉄血のオルフェンズ
futaba channel,3,2071,,ふたば☆ちゃんねる
world trigger,3,2067,,ワールドトリガー
free!,3,2063,,Free!プラス
shokugeki no souma,3,2059,,食戟のソーマ
d.gray-man,3,2057,,ディー・グレイマン
seiken densetsu 3,3,2054,,聖剣伝説3
bayonetta (series),3,2052,,ベヨネッタ
senren banka,3,2052,,千恋*万花
love plus,3,2044,,ラブプラス
xenoblade chronicles 1,3,2039,xenoblade chronicles,ゼノブレイド(初代作)
evangelion: 3.0+1.0 thrice upon a time,3,2038,,シン・エヴァンゲリオン劇場版
among us,3,2036,,アマングアス
black clover,3,2036,,ブラクロ
hellsing,3,2032,,ヘルシング
kimi to idol precure,3,2030,"kimi to idol pretty cure,you and idol precure,you and idol pretty cure",キミとアイドルプリキュア♪
frozen (disney),3,2029,,アナと雪の女王
homicipher,3,2024,,文字化化
the legend of zelda: skyward sword,3,2023,,スカイウォードソード
luigi's mansion,3,2014,,ルイージマンション
team fortress 2,3,2012,,チームフォートレス2
tales of zestiria,3,2011,,テイルズ・オブ・ゼスティリア
kpop demon hunters,3,2003,,KPOPガールズ!デーモン・ハンターズ
seishun buta yarou,3,2002,,青春ブタ野郎
danganronpa another episode: ultra despair girls,3,2000,,絶対絶望少女
ib (kouri),3,1998,,イヴ
dark souls iii,3,1991,,ダークソウル3
my-hime,3,1988,,舞-HiME
tenka hyakken,3,1982,,天華百剣
dragon ball fighterz,3,1980,,ドラゴンボールファイターズ
arcaea,3,1979,,アーケア
mega man star force (series),3,1979,,流星のロックマン
indie utaite,3,1970,,
saint seiya,3,1967,,セイントセイヤ
jojolion,3,1965,,ジョジョリオン
char's counterattack,3,1964,,機動戦士ガンダム逆襲のシャア
tales of asteria,3,1964,,テイルズオブアスタリア
amagi brilliant park,3,1964,,甘城ブリリアントパーク
fallout,3,1964,fallout (series),フォールアウト
sora no kiseki,3,1963,,空の軌跡
toaru majutsu no index: old testament,3,1954,,
avatar: the last airbender,3,1954,,アバター伝説の少年アン
aotu world,3,1948,,凹凸世界
sakura no sekai,3,1943,,桜の世界
re:stage!,3,1941,,re:ステージ
tales of graces,3,1935,,テイルズ・オブ・グレイセス
newtype,3,1928,,ニュータイプ
tsugu (vtuber),3,1927,,鳩羽つぐ
kuroko no basuke,3,1925,kuroko's basketball,黒子のバスケ
aoki hagane no arpeggio,3,1921,,蒼き鋼のアルペジオ
hello kitty,3,1915,,ハローキティ
maplestory,3,1912,,メイプルストーリー
street fighter iii (series),3,1912,,ストリートファイターIII
isegye idol,3,1909,,
watashi ga koibito ni nareru wake naijan murimuri!,3,1906,"there's no freaking way i'll be your lover! unless...,watanare,watashi ga koibito ni nareru wake naijan murimuri",わたしが恋人になれるわけないじゃん、ムリムリ!
koihime musou,3,1905,,モバ恋姫
fear & hunger (series),3,1902,,
nu carnival,3,1898,,NUカーニバル
xenosaga,3,1897,,ゼノサーガ
phantom of the kill,3,1892,,ファントムオブキル
mother 2,3,1890,,MOTHER2_ギーグの逆襲
majo no tabitabi,3,1889,,魔女の旅々
dr. stone,3,1880,,ドクターストーン
yotsubato!,3,1872,,よつばと!
mario kart,3,1870,,マリオカート
goodsmile company,3,1869,,グッドスマイルカンパニー
beatmania iidx,3,1869,,ビートマニア
fate/extella,3,1866,,フェイト/エクステラ
hypnosis mic,3,1864,hypmic,ヒプノシスマイク
gyee,3,1856,,サンクタス戦記
pokemon go,3,1855,,ポケモンGO
metaphor: refantazio,3,1854,,メタファー:リファンタジオ
little nuns (diva),3,1847,,リトルナン（歌姫）
uchi no hime-sama ga ichiban kawaii,3,1838,,ウチの姫さまがいちばんカワイイ
the ring,3,1837,,リング
pangya,3,1837,,パンヤ
steven universe,3,1837,,スティーブン・ユニバース
the legend of zelda: the wind waker,3,1835,,風のタクト
aldnoah.zero,3,1834,,アルドノア・ゼロ
grisaia (series),3,1831,,グリザイアシリーズ
tears of themis,3,1830,,未定事件簿
